Bromeliad	Carbon	Scenario	Time	Block	Abs
51	6	1	48	2	-0.080
51	10	1	48	2	1.322
51	24	1	48	2	0.839
51	26	1	48	2	0.157
51	14	1	48	2	-0.131
51	1	1	48	2	-0.343
51	18	1	48	2	-0.034
51	19	1	48	2	0.672
51	2	1	48	2	0.500
51	9	1	48	2	0.072
51	27	1	48	2	0.208
51	28	1	48	2	-0.011
51	21	1	48	2	1.258
51	25	1	48	2	-0.247
51	20	1	48	2	-0.312
51	13	1	48	2	-0.207
51	15	1	48	2	1.265
51	7	1	48	2	-0.333
51	12	1	48	2	-0.341
51	4	1	48	2	1.294
51	11	1	48	2	0.061
51	30	1	48	2	-0.358
51	22	1	48	2	-0.139
51	23	1	48	2	1.354
51	8	1	48	2	0.151
51	3	1	48	2	-0.239
51	29	1	48	2	0.221
3	31	4	72	2	1.085
3	5	4	72	2	1.216
3	16	4	72	2	0.167
3	17	4	72	2	0.652
3	6	4	72	2	0.489
3	10	4	72	2	0.279
3	24	4	72	2	0.055
3	26	4	72	2	0.731
3	14	4	72	2	0.288
3	1	4	72	2	-0.548
3	18	4	72	2	-0.163
3	19	4	72	2	0.801
3	2	4	72	2	1.116
3	9	4	72	2	0.641
3	27	4	72	2	0.768
3	28	4	72	2	0.041
3	21	4	72	2	1.449
3	25	4	72	2	-0.380
3	20	4	72	2	-0.493
3	13	4	72	2	0.331
3	15	4	72	2	1.015
3	7	4	72	2	0.558
3	12	4	72	2	-0.034
3	4	4	72	2	0.883
3	11	4	72	2	0.933
3	30	4	72	2	-0.258
3	22	4	72	2	-0.329
3	23	4	72	2	0.118
3	8	4	72	2	-0.356
3	3	4	72	2	0.395
3	29	4	72	2	0.251
26	31	4	72	4	0.777
26	5	4	72	4	0.572
26	16	4	72	4	0.347
26	17	4	72	4	0.289
26	6	4	72	4	0.107
26	10	4	72	4	-0.059
26	24	4	72	4	-0.303
26	26	4	72	4	0.683
26	14	4	72	4	-0.044
26	1	4	72	4	-0.593
26	18	4	72	4	0.354
26	19	4	72	4	0.778
26	2	4	72	4	0.329
26	9	4	72	4	0.861
26	27	4	72	4	0.812
26	28	4	72	4	0.528
26	21	4	72	4	1.118
26	25	4	72	4	-0.328
26	20	4	72	4	-0.343
26	13	4	72	4	-0.237
26	15	4	72	4	0.865
26	7	4	72	4	-0.406
26	12	4	72	4	-0.365
26	4	4	72	4	1.001
26	11	4	72	4	0.568
26	30	4	72	4	0.149
26	22	4	72	4	0.210
26	23	4	72	4	0.941
26	8	4	72	4	-0.227
26	3	4	72	4	0.092
26	29	4	72	4	0.351
36	31	4	72	2	-0.098
36	5	4	72	2	-0.015
36	16	4	72	2	-0.035
36	17	4	72	2	-0.334
36	6	4	72	2	-0.602
36	10	4	72	2	-0.580
36	24	4	72	2	-0.495
36	26	4	72	2	-0.085
36	14	4	72	2	0.319
36	1	4	72	2	-0.334
36	18	4	72	2	0.826
36	19	4	72	2	-0.360
36	2	4	72	2	-0.617
36	9	4	72	2	-0.634
36	27	4	72	2	-0.646
36	28	4	72	2	-0.574
36	21	4	72	2	-0.497
36	25	4	72	2	-0.328
36	20	4	72	2	-0.177
36	13	4	72	2	-0.414
36	15	4	72	2	-0.696
36	7	4	72	2	-0.619
36	12	4	72	2	-0.628
36	4	4	72	2	-0.590
36	11	4	72	2	-0.576
36	30	4	72	2	-0.602
36	22	4	72	2	-0.628
36	23	4	72	2	-0.244
36	8	4	72	2	-0.714
36	3	4	72	2	-0.705
36	29	4	72	2	-0.675
40	31	4	72	3	0.359
40	5	4	72	3	-0.046
40	16	4	72	3	-0.107
40	17	4	72	3	0.934
40	6	4	72	3	0.431
40	10	4	72	3	0.771
40	24	4	72	3	0.576
40	26	4	72	3	0.577
40	14	4	72	3	0.311
40	1	4	72	3	-0.767
40	18	4	72	3	0.204
40	19	4	72	3	0.754
40	2	4	72	3	1.153
40	9	4	72	3	0.491
40	27	4	72	3	0.338
40	28	4	72	3	-0.049
40	21	4	72	3	1.085
40	25	4	72	3	-0.344
40	20	4	72	3	-0.644
40	13	4	72	3	-0.390
40	15	4	72	3	0.858
40	7	4	72	3	-0.351
40	12	4	72	3	-0.411
40	4	4	72	3	1.089
40	11	4	72	3	0.412
40	30	4	72	3	-0.499
40	22	4	72	3	-0.547
40	23	4	72	3	1.135
40	8	4	72	3	-0.581
40	3	4	72	3	0.508
40	29	4	72	3	0.213
44	31	4	72	3	-0.557
44	5	4	72	3	-0.695
44	16	4	72	3	-0.732
44	17	4	72	3	0.956
44	6	4	72	3	0.179
44	10	4	72	3	0.944
44	24	4	72	3	0.916
44	26	4	72	3	0.746
44	14	4	72	3	-0.366
44	1	4	72	3	-0.466
44	18	4	72	3	0.582
44	19	4	72	3	0.529
44	2	4	72	3	0.774
44	9	4	72	3	0.142
44	27	4	72	3	0.295
44	28	4	72	3	0.165
44	21	4	72	3	1.184
44	25	4	72	3	-0.351
44	20	4	72	3	-0.291
44	13	4	72	3	-0.397
44	15	4	72	3	0.794
44	7	4	72	3	-0.648
44	12	4	72	3	-0.788
44	4	4	72	3	1.021
44	11	4	72	3	0.446
44	30	4	72	3	-0.768
44	22	4	72	3	-0.209
44	23	4	72	3	0.675
44	8	4	72	3	0.280
44	3	4	72	3	0.562
44	29	4	72	3	0.129
6	31	3	72	4	0.601
6	5	3	72	4	0.608
6	16	3	72	4	0.347
6	17	3	72	4	0.108
6	6	3	72	4	-0.124
6	10	3	72	4	-0.221
6	24	3	72	4	-0.484
6	26	3	72	4	0.455
6	14	3	72	4	0.339
6	1	3	72	4	-0.833
6	18	3	72	4	-0.096
6	19	3	72	4	0.175
6	2	3	72	4	0.704
6	9	3	72	4	0.341
6	27	3	72	4	0.160
6	28	3	72	4	0.369
6	21	3	72	4	0.865
6	25	3	72	4	-0.295
6	20	3	72	4	-0.773
6	13	3	72	4	-0.339
6	15	3	72	4	-0.078
6	7	3	72	4	-0.300
6	12	3	72	4	-0.957
6	4	3	72	4	1.163
6	11	3	72	4	0.628
6	30	3	72	4	-0.640
6	22	3	72	4	-0.235
6	23	3	72	4	0.812
6	8	3	72	4	-0.859
6	3	3	72	4	-0.340
6	29	3	72	4	-0.308
15	31	3	72	2	-0.083
15	5	3	72	2	-0.247
15	16	3	72	2	-0.300
15	17	3	72	2	1.050
15	6	3	72	2	-0.015
15	10	3	72	2	1.258
15	24	3	72	2	0.874
15	26	3	72	2	0.804
15	14	3	72	2	0.186
15	1	3	72	2	-0.241
15	18	3	72	2	0.901
15	19	3	72	2	0.602
15	2	3	72	2	0.019
15	9	3	72	2	-0.060
15	27	3	72	2	-0.304
15	28	3	72	2	0.118
15	21	3	72	2	1.037
15	25	3	72	2	-0.466
15	20	3	72	2	-0.367
15	13	3	72	2	-0.100
15	15	3	72	2	0.565
15	7	3	72	2	0.437
15	12	3	72	2	-0.330
15	4	3	72	2	0.972
15	11	3	72	2	0.712
15	30	3	72	2	-0.558
15	22	3	72	2	-0.002
15	23	3	72	2	1.225
15	8	3	72	2	-0.204
15	3	3	72	2	0.753
15	29	3	72	2	-0.056
23	31	3	72	2	-0.052
23	5	3	72	2	0.028
23	16	3	72	2	0.109
23	17	3	72	2	0.942
23	6	3	72	2	0.680
23	10	3	72	2	1.464
23	24	3	72	2	1.171
23	26	3	72	2	0.190
23	14	3	72	2	-0.143
23	1	3	72	2	-0.128
23	18	3	72	2	-0.104
23	19	3	72	2	-0.054
23	2	3	72	2	0.015
23	9	3	72	2	0.178
23	27	3	72	2	0.206
23	28	3	72	2	0.475
23	21	3	72	2	-0.198
23	25	3	72	2	-0.158
23	20	3	72	2	-0.136
23	13	3	72	2	-0.116
23	15	3	72	2	-0.121
23	7	3	72	2	-0.115
23	12	3	72	2	-0.090
23	4	3	72	2	0.120
23	11	3	72	2	-0.296
23	30	3	72	2	-0.153
23	22	3	72	2	-0.123
23	23	3	72	2	-0.061
23	8	3	72	2	-0.088
23	3	3	72	2	-0.119
23	29	3	72	2	-0.121
38	31	3	72	3	1.399
38	5	3	72	3	1.420
38	16	3	72	3	0.976
38	17	3	72	3	0.721
38	6	3	72	3	0.553
38	10	3	72	3	0.375
38	24	3	72	3	0.155
38	26	3	72	3	0.766
38	14	3	72	3	0.247
38	1	3	72	3	-0.339
38	18	3	72	3	0.649
38	19	3	72	3	1.213
38	2	3	72	3	1.447
38	9	3	72	3	1.166
38	27	3	72	3	1.033
38	28	3	72	3	0.223
38	21	3	72	3	1.622
38	25	3	72	3	-0.120
38	20	3	72	3	-0.387
38	13	3	72	3	0.555
38	15	3	72	3	1.261
38	7	3	72	3	0.067
38	12	3	72	3	0.275
38	4	3	72	3	1.561
38	11	3	72	3	0.881
38	30	3	72	3	-0.245
38	22	3	72	3	0.026
38	23	3	72	3	1.844
38	8	3	72	3	0.088
38	3	3	72	3	0.362
38	29	3	72	3	0.489
49	31	3	72	4	1.161
49	5	3	72	4	0.302
49	16	3	72	4	0.527
49	17	3	72	4	0.604
49	6	3	72	4	0.443
49	10	3	72	4	0.267
49	24	3	72	4	0.000
49	26	3	72	4	0.313
49	14	3	72	4	0.448
49	1	3	72	4	-0.422
49	18	3	72	4	0.359
49	19	3	72	4	0.818
49	2	3	72	4	0.997
49	9	3	72	4	0.783
49	27	3	72	4	0.719
49	28	3	72	4	-0.043
49	21	3	72	4	0.224
49	25	3	72	4	-0.013
49	20	3	72	4	-0.510
49	13	3	72	4	0.132
49	15	3	72	4	0.508
49	7	3	72	4	0.016
49	12	3	72	4	-0.039
49	4	3	72	4	0.266
49	11	3	72	4	-0.148
49	30	3	72	4	-0.521
49	22	3	72	4	0.597
49	23	3	72	4	1.148
49	8	3	72	4	-0.211
49	3	3	72	4	0.130
49	29	3	72	4	0.518
12	31	2	72	2	0.761
12	5	2	72	2	0.132
12	16	2	72	2	0.297
12	17	2	72	2	0.971
12	6	2	72	2	0.573
12	10	2	72	2	1.145
12	24	2	72	2	0.958
12	26	2	72	2	0.260
12	14	2	72	2	0.212
12	1	2	72	2	-0.399
12	18	2	72	2	0.253
12	19	2	72	2	0.814
12	2	2	72	2	1.306
12	9	2	72	2	0.696
12	27	2	72	2	1.057
12	28	2	72	2	0.137
12	21	2	72	2	1.244
12	25	2	72	2	-0.292
12	20	2	72	2	-0.110
12	13	2	72	2	0.525
12	15	2	72	2	1.481
12	7	2	72	2	-0.386
12	12	2	72	2	-0.018
12	4	2	72	2	1.340
12	11	2	72	2	0.534
12	30	2	72	2	-0.294
12	22	2	72	2	-0.080
12	23	2	72	2	1.459
12	8	2	72	2	0.362
12	3	2	72	2	0.508
12	29	2	72	2	0.159
13	13	2	72	3	-0.537
13	15	2	72	3	1.141
13	7	2	72	3	0.042
13	12	2	72	3	-0.694
13	4	2	72	3	1.196
13	11	2	72	3	0.711
13	30	2	72	3	-0.216
13	22	2	72	3	-0.435
14	31	2	72	4	0.747
14	5	2	72	4	0.462
14	16	2	72	4	0.359
14	17	2	72	4	1.000
14	6	2	72	4	0.606
14	10	2	72	4	1.236
14	24	2	72	4	1.048
14	26	2	72	4	0.495
14	14	2	72	4	-0.020
14	1	2	72	4	-0.161
14	18	2	72	4	0.411
14	19	2	72	4	0.629
14	2	2	72	4	0.922
14	9	2	72	4	1.000
14	27	2	72	4	0.399
14	28	2	72	4	0.038
14	21	2	72	4	1.559
14	25	2	72	4	-0.337
14	20	2	72	4	-0.395
14	13	2	72	4	-0.038
14	15	2	72	4	0.061
14	7	2	72	4	0.164
14	12	2	72	4	-0.451
14	4	2	72	4	1.142
14	11	2	72	4	0.544
14	30	2	72	4	-0.545
14	22	2	72	4	-0.335
14	23	2	72	4	1.362
14	8	2	72	4	-0.180
14	3	2	72	4	0.413
14	29	2	72	4	0.734
16	13	2	72	3	0.333
16	15	2	72	3	1.364
16	7	2	72	3	0.107
16	12	2	72	3	-0.182
16	4	2	72	3	1.421
16	11	2	72	3	0.727
16	30	2	72	3	-0.274
16	22	2	72	3	-0.075
24	31	2	72	2	0.146
24	5	2	72	2	0.202
24	16	2	72	2	0.263
24	17	2	72	2	-0.064
24	6	2	72	2	0.055
24	10	2	72	2	0.241
24	24	2	72	2	0.703
24	26	2	72	2	-0.171
24	14	2	72	2	-0.077
24	1	2	72	2	-0.056
24	18	2	72	2	0.216
24	19	2	72	2	-0.197
24	2	2	72	2	-0.182
24	9	2	72	2	-0.184
24	27	2	72	2	-0.164
24	28	2	72	2	-0.170
24	21	2	72	2	-0.181
24	25	2	72	2	-0.179
24	20	2	72	2	-0.150
24	13	2	72	2	-0.176
24	15	2	72	2	-0.168
24	7	2	72	2	-0.158
24	12	2	72	2	-0.184
24	4	2	72	2	-0.148
24	11	2	72	2	-0.161
24	30	2	72	2	-0.087
24	22	2	72	2	-0.154
24	23	2	72	2	-0.206
24	8	2	72	2	-0.172
24	3	2	72	2	-0.158
24	29	2	72	2	-0.144
27	31	2	72	3	0.153
27	5	2	72	3	0.008
27	16	2	72	3	-0.034
27	17	2	72	3	1.498
27	6	2	72	3	1.066
27	10	2	72	3	1.547
27	24	2	72	3	1.494
27	26	2	72	3	1.196
27	14	2	72	3	0.926
27	1	2	72	3	0.327
27	18	2	72	3	1.214
27	19	2	72	3	1.212
27	2	2	72	3	1.801
27	9	2	72	3	0.797
27	27	2	72	3	0.796
27	28	2	72	3	0.552
27	21	2	72	3	1.710
27	25	2	72	3	0.079
27	20	2	72	3	-0.101
27	13	2	72	3	0.708
27	15	2	72	3	1.525
27	7	2	72	3	0.300
27	12	2	72	3	0.233
27	4	2	72	3	1.781
27	11	2	72	3	0.872
27	30	2	72	3	-0.298
27	22	2	72	3	0.343
27	23	2	72	3	1.660
27	8	2	72	3	0.456
27	3	2	72	3	0.769
27	29	2	72	3	0.763
52	31	2	72	3	0.051
52	5	2	72	3	1.041
52	16	2	72	3	0.810
52	17	2	72	3	0.613
52	6	2	72	3	-0.234
52	10	2	72	3	0.253
52	24	2	72	3	0.003
52	26	2	72	3	0.619
52	14	2	72	3	0.023
52	1	2	72	3	-0.515
52	18	2	72	3	-0.457
52	19	2	72	3	1.277
52	2	2	72	3	0.544
52	9	2	72	3	1.047
52	27	2	72	3	0.087
52	28	2	72	3	0.347
52	21	2	72	3	1.247
52	25	2	72	3	-0.528
52	20	2	72	3	-0.108
52	13	2	72	3	0.237
52	15	2	72	3	1.205
52	7	2	72	3	-0.256
52	12	2	72	3	-0.511
52	4	2	72	3	1.412
52	11	2	72	3	0.613
52	30	2	72	3	-0.484
52	22	2	72	3	-0.325
52	23	2	72	3	1.181
52	8	2	72	3	-0.205
52	3	2	72	3	-0.396
52	29	2	72	3	-0.366
13	31	1	72	3	0.991
13	5	1	72	3	0.985
13	16	1	72	3	0.551
13	17	1	72	3	0.392
13	6	1	72	3	0.015
13	10	1	72	3	0.010
13	24	1	72	3	-0.269
13	26	1	72	3	0.516
13	14	1	72	3	-0.257
13	1	1	72	3	-0.760
13	18	1	72	3	0.335
13	19	1	72	3	1.018
13	2	1	72	3	1.157
13	9	1	72	3	0.898
13	27	1	72	3	0.908
13	28	1	72	3	0.159
13	21	1	72	3	1.118
13	25	1	72	3	-0.456
13	20	1	72	3	-0.431
13	23	1	72	3	1.232
13	8	1	72	3	-0.491
13	3	1	72	3	0.428
13	29	1	72	3	0.382
16	31	1	72	3	0.740
16	5	1	72	3	0.386
16	16	1	72	3	0.254
16	17	1	72	3	1.230
16	6	1	72	3	0.818
16	10	1	72	3	1.178
16	24	1	72	3	0.976
16	26	1	72	3	0.657
16	14	1	72	3	0.116
16	1	1	72	3	-0.453
16	18	1	72	3	0.703
16	19	1	72	3	1.196
16	2	1	72	3	1.345
16	9	1	72	3	0.561
16	27	1	72	3	0.666
16	28	1	72	3	0.246
16	21	1	72	3	1.305
16	25	1	72	3	-0.063
16	20	1	72	3	-0.479
16	23	1	72	3	1.411
16	8	1	72	3	-0.131
16	3	1	72	3	1.118
16	29	1	72	3	0.313
22	31	1	72	4	-2.434
22	5	1	72	4	-2.591
22	16	1	72	4	-2.628
22	17	1	72	4	-1.040
22	6	1	72	4	-1.042
22	10	1	72	4	-1.127
22	24	1	72	4	-0.956
22	26	1	72	4	-1.587
22	14	1	72	4	-1.729
22	1	1	72	4	-1.622
22	18	1	72	4	-1.478
22	19	1	72	4	-1.393
22	2	1	72	4	-0.778
22	9	1	72	4	-1.287
22	27	1	72	4	-0.989
22	28	1	72	4	-2.092
22	21	1	72	4	-1.163
22	25	1	72	4	-2.497
22	20	1	72	4	-2.506
22	13	1	72	4	-1.456
22	15	1	72	4	-0.972
22	7	1	72	4	-2.313
22	12	1	72	4	-2.256
22	4	1	72	4	-1.053
22	11	1	72	4	-2.069
22	30	1	72	4	-2.668
22	22	1	72	4	-2.527
22	23	1	72	4	-0.721
22	8	1	72	4	-1.983
22	3	1	72	4	-1.210
22	29	1	72	4	-1.258
29	31	1	72	4	0.262
29	5	1	72	4	0.096
29	16	1	72	4	0.061
29	17	1	72	4	1.070
29	6	1	72	4	1.472
29	10	1	72	4	1.483
29	24	1	72	4	1.774
29	26	1	72	4	1.033
29	14	1	72	4	0.885
29	1	1	72	4	1.060
29	18	1	72	4	1.164
29	19	1	72	4	1.238
29	2	1	72	4	1.913
29	9	1	72	4	1.973
29	27	1	72	4	1.757
29	28	1	72	4	0.407
29	21	1	72	4	1.542
29	25	1	72	4	0.028
29	20	1	72	4	-0.038
29	13	1	72	4	1.125
29	15	1	72	4	1.422
29	7	1	72	4	0.702
29	12	1	72	4	0.626
29	4	1	72	4	1.107
29	11	1	72	4	0.700
29	30	1	72	4	0.278
29	22	1	72	4	0.016
29	23	1	72	4	1.831
29	8	1	72	4	0.869
29	3	1	72	4	0.994
29	29	1	72	4	1.802
46	31	1	72	2	1.151
46	5	1	72	2	1.006
46	16	1	72	2	0.637
46	17	1	72	2	0.676
46	6	1	72	2	0.218
46	10	1	72	2	0.323
46	24	1	72	2	0.069
46	26	1	72	2	0.953
46	14	1	72	2	0.033
46	1	1	72	2	-0.494
46	18	1	72	2	0.266
46	19	1	72	2	0.418
46	2	1	72	2	0.796
46	9	1	72	2	0.241
46	27	1	72	2	0.850
46	28	1	72	2	0.068
46	21	1	72	2	1.346
46	25	1	72	2	0.224
46	20	1	72	2	-0.120
46	13	1	72	2	0.031
46	15	1	72	2	0.650
46	7	1	72	2	-0.106
46	12	1	72	2	-0.304
46	4	1	72	2	1.434
46	11	1	72	2	0.768
46	30	1	72	2	-0.216
46	22	1	72	2	-0.343
46	23	1	72	2	1.362
46	8	1	72	2	-0.320
46	3	1	72	2	0.571
46	29	1	72	2	0.504
51	31	1	72	2	0.927
51	5	1	72	2	0.537
51	16	1	72	2	0.362
51	17	1	72	2	1.172
51	6	1	72	2	0.237
51	10	1	72	2	1.210
51	24	1	72	2	0.995
51	26	1	72	2	0.195
51	14	1	72	2	-0.058
51	1	1	72	2	-0.416
51	18	1	72	2	0.092
51	19	1	72	2	0.932
51	2	1	72	2	1.260
51	9	1	72	2	0.150
51	27	1	72	2	0.977
51	28	1	72	2	0.232
51	21	1	72	2	1.287
51	25	1	72	2	-0.142
51	20	1	72	2	-0.444
51	13	1	72	2	-0.247
51	15	1	72	2	1.437
51	7	1	72	2	-0.376
51	12	1	72	2	-0.452
51	4	1	72	2	1.261
51	11	1	72	2	0.900
51	30	1	72	2	-0.406
51	22	1	72	2	-0.150
51	23	1	72	2	1.396
51	8	1	72	2	0.224
51	3	1	72	2	0.072
51	29	1	72	2	0.293
40	1	4	96	3	-1.285
44	16	4	96	3	-1.170
44	5	4	96	3	-1.131
40	25	4	96	3	-1.072
36	16	4	96	2	-1.045
36	5	4	96	2	-1.027
36	7	4	96	2	-1.015
36	30	4	96	2	-1.014
36	25	4	96	2	-0.988
44	31	4	96	3	-0.982
6	12	3	96	4	-0.970
40	20	4	96	3	-0.966
44	1	4	96	3	-0.939
36	31	4	96	2	-0.891
44	30	4	96	3	-0.887
36	12	4	96	2	-0.850
44	25	4	96	3	-0.846
36	20	4	96	2	-0.838
44	7	4	96	3	-0.837
40	8	4	96	3	-0.832
44	12	4	96	3	-0.812
40	22	4	96	3	-0.799
6	8	3	96	4	-0.778
6	1	3	96	4	-0.771
36	9	4	96	2	-0.768
3	1	4	96	2	-0.737
36	11	4	96	2	-0.705
38	1	3	96	3	-0.700
44	14	4	96	3	-0.646
3	20	4	96	2	-0.603
36	13	4	96	2	-0.602
40	18	4	96	3	-0.601
52	25	2	96	3	-0.588
3	25	4	96	2	-0.582
40	5	4	96	3	-0.573
52	1	2	96	3	-0.570
26	1	4	96	4	-0.570
40	16	4	96	3	-0.568
14	30	2	96	4	-0.553
36	8	4	96	2	-0.536
40	7	4	96	3	-0.530
15	30	3	96	2	-0.511
6	24	3	96	4	-0.505
49	30	3	96	4	-0.503
44	20	4	96	3	-0.502
36	1	4	96	2	-0.496
40	30	4	96	3	-0.495
52	18	2	96	3	-0.493
15	25	3	96	2	-0.485
3	8	4	96	2	-0.480
52	30	2	96	3	-0.478
29	20	1	96	4	-0.476
46	1	1	96	2	-0.459
27	30	2	96	3	-0.457
49	20	3	96	4	-0.456
51	7	1	96	2	-0.455
51	20	1	96	2	-0.453
38	20	3	96	3	-0.442
52	29	2	96	3	-0.441
38	25	3	96	3	-0.431
52	12	2	96	3	-0.423
6	20	3	96	4	-0.422
29	25	1	96	4	-0.421
15	16	3	96	2	-0.418
3	22	4	96	2	-0.400
51	12	1	96	2	-0.397
40	12	4	96	3	-0.397
49	1	3	96	4	-0.392
26	25	4	96	4	-0.390
16	20	1	96	3	-0.389
16	1	1	96	3	-0.388
29	16	1	96	4	-0.385
15	20	3	96	2	-0.381
52	3	2	96	3	-0.378
15	5	3	96	2	-0.377
6	30	3	96	4	-0.375
15	27	3	96	2	-0.374
14	20	2	96	4	-0.363
29	22	1	96	4	-0.356
29	5	1	96	4	-0.352
26	24	4	96	4	-0.343
44	8	4	96	3	-0.343
36	15	4	96	2	-0.325
24	12	2	96	2	-0.322
14	12	2	96	4	-0.320
44	22	4	96	3	-0.319
6	3	3	96	4	-0.317
24	1	2	96	2	-0.313
51	1	1	96	2	-0.311
46	8	1	96	2	-0.308
15	6	3	96	2	-0.307
51	30	1	96	2	-0.306
3	30	4	96	2	-0.304
24	18	2	96	2	-0.301
22	16	1	96	4	-0.296
3	18	4	96	2	-0.293
36	19	4	96	2	-0.266
52	22	2	96	3	-0.263
24	19	2	96	2	-0.263
22	5	1	96	4	-0.259
51	25	1	96	2	-0.256
6	25	3	96	4	-0.252
40	13	4	96	3	-0.249
14	22	2	96	4	-0.248
6	10	3	96	4	-0.244
23	22	3	96	2	-0.242
15	31	3	96	2	-0.240
46	22	1	96	2	-0.240
3	24	4	96	2	-0.237
27	20	2	96	3	-0.236
26	7	4	96	4	-0.223
23	30	3	96	2	-0.219
15	12	3	96	2	-0.217
13	1	1	96	3	-0.214
27	25	2	96	3	-0.209
38	30	3	96	3	-0.206
51	22	1	96	2	-0.194
6	29	3	96	4	-0.193
36	29	4	96	2	-0.193
12	7	2	96	2	-0.192
27	16	2	96	3	-0.190
29	31	1	96	4	-0.186
24	11	2	96	2	-0.184
44	29	4	96	3	-0.182
40	28	4	96	3	-0.179
15	1	3	96	2	-0.178
23	1	3	96	2	-0.173
14	1	2	96	4	-0.170
44	13	4	96	3	-0.165
23	14	3	96	2	-0.164
22	25	1	96	4	-0.156
36	22	4	96	2	-0.154
24	30	2	96	2	-0.152
27	5	2	96	3	-0.149
40	31	4	96	3	-0.149
14	8	2	96	4	-0.142
49	11	3	96	4	-0.141
38	24	3	96	3	-0.137
46	30	1	96	2	-0.134
24	25	2	96	2	-0.133
12	25	2	96	2	-0.133
44	28	4	96	3	-0.130
24	20	2	96	2	-0.124
36	14	4	96	2	-0.114
14	25	2	96	4	-0.114
6	7	3	96	4	-0.109
38	8	3	96	3	-0.108
51	13	1	96	2	-0.108
22	31	1	96	4	-0.106
26	10	4	96	4	-0.102
12	1	2	96	2	-0.098
16	25	1	96	3	-0.098
26	8	4	96	4	-0.094
23	25	3	96	2	-0.092
12	30	2	96	2	-0.091
38	7	3	96	3	-0.089
23	20	3	96	2	-0.083
26	12	4	96	4	-0.082
22	20	1	96	4	-0.082
15	8	3	96	2	-0.075
24	14	2	96	2	-0.074
40	29	4	96	3	-0.067
44	9	4	96	3	-0.066
49	8	3	96	4	-0.061
6	6	3	96	4	-0.061
36	3	4	96	2	-0.041
15	9	3	96	2	-0.039
49	25	3	96	4	-0.034
24	22	2	96	2	-0.033
26	20	4	96	4	-0.028
51	14	1	96	2	-0.026
3	10	4	96	2	-0.022
46	24	1	96	2	-0.015
46	7	1	96	2	-0.010
24	8	2	96	2	-0.008
49	24	3	96	4	-0.008
52	24	2	96	3	-0.008
52	31	2	96	3	0.000
27	31	2	96	3	0.000
52	7	2	96	3	0.003
36	2	4	96	2	0.022
46	12	1	96	2	0.024
38	22	3	96	3	0.025
38	3	3	96	3	0.028
52	8	2	96	3	0.035
36	23	4	96	2	0.038
3	16	4	96	2	0.038
40	11	4	96	3	0.038
29	30	1	96	4	0.043
23	8	3	96	2	0.051
6	13	3	96	4	0.057
38	18	3	96	3	0.058
15	13	3	96	2	0.063
13	12	2	96	3	0.066
26	6	4	96	4	0.067
24	15	2	96	2	0.068
3	12	4	96	2	0.078
16	18	1	96	3	0.079
3	29	4	96	2	0.081
49	21	3	96	4	0.082
3	3	4	96	2	0.085
6	17	3	96	4	0.087
38	10	3	96	3	0.090
6	15	3	96	4	0.091
44	18	4	96	3	0.092
46	25	1	96	2	0.092
52	6	2	96	3	0.093
49	3	3	96	4	0.096
40	24	4	96	3	0.098
22	30	1	96	4	0.104
40	27	4	96	3	0.105
36	18	4	96	2	0.112
52	27	2	96	3	0.117
15	29	3	96	2	0.119
46	20	1	96	2	0.119
51	8	1	96	2	0.121
13	25	1	96	3	0.122
12	5	2	96	2	0.123
23	24	3	96	2	0.128
49	28	3	96	4	0.128
36	24	4	96	2	0.131
16	30	2	96	3	0.141
40	3	4	96	3	0.147
26	13	4	96	4	0.150
52	20	2	96	3	0.153
36	27	4	96	2	0.163
40	9	4	96	3	0.170
22	22	1	96	4	0.173
40	6	4	96	3	0.177
15	22	3	96	2	0.184
44	27	4	96	3	0.195
27	1	2	96	3	0.205
3	6	4	96	2	0.209
14	14	2	96	4	0.210
44	11	4	96	3	0.211
51	9	1	96	2	0.212
51	29	1	96	2	0.218
38	12	3	96	3	0.218
12	22	2	96	2	0.219
13	13	2	96	3	0.219
16	22	2	96	3	0.221
6	22	3	96	4	0.222
49	12	3	96	4	0.223
52	10	2	96	3	0.231
23	6	3	96	2	0.234
24	3	2	96	2	0.239
40	10	4	96	3	0.246
51	16	1	96	2	0.252
26	29	4	96	4	0.253
38	29	3	96	3	0.253
49	10	3	96	4	0.256
26	17	4	96	4	0.256
46	10	1	96	2	0.261
49	26	3	96	4	0.264
49	4	3	96	4	0.283
24	28	2	96	2	0.290
14	16	2	96	4	0.291
13	8	1	96	3	0.295
16	8	1	96	3	0.298
51	18	1	96	2	0.299
38	14	3	96	3	0.303
29	28	1	96	4	0.306
3	28	4	96	2	0.309
38	6	3	96	3	0.309
36	28	4	96	2	0.310
52	14	2	96	3	0.311
24	9	2	96	2	0.313
24	7	2	96	2	0.315
40	26	4	96	3	0.315
15	28	3	96	2	0.316
38	28	3	96	3	0.319
12	16	2	96	2	0.323
44	10	4	96	3	0.329
12	20	2	96	2	0.332
27	7	2	96	3	0.335
3	17	4	96	2	0.337
13	24	1	96	3	0.339
51	26	1	96	2	0.341
13	22	2	96	3	0.341
22	11	1	96	4	0.344
51	5	1	96	2	0.345
16	14	1	96	3	0.348
16	16	1	96	3	0.354
24	16	2	96	2	0.356
14	5	2	96	4	0.361
23	10	3	96	2	0.364
46	6	1	96	2	0.364
49	16	3	96	4	0.364
